Gender,Competition,Round,Country,Apparatus,Score,FullName
m,2023 Senior European Championships,qual,NOR,PH,11.666,Sebastian Sponevik
m,2023 Senior European Championships,qual,NOR,VT,14.3,Sebastian Sponevik
m,2023 Senior European Championships,qual,NOR,VT,14.033,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,FX,12.1,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,PB,10.85,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,PH,12.75,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,SR,12.65,Sebastian Sponevik
m,2023 Varna World Challenge Cup,final,NOR,VT,14.3,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,VT,14.1,Sebastian Sponevik
m,2023 Varna World Challenge Cup,qual,NOR,VT,14.2,Sebastian Sponevik
m,2023 Osijek World Challenge Cup,qual,BEL,HB,11.95,Senne Spyckerelle
m,2023 Osijek World Challenge Cup,qual,BEL,PB,9.25,Senne Spyckerelle
m,2023 Osijek World Challenge Cup,qual,BEL,PH,11.85,Senne Spyckerelle
m,2022 51st FIG Artistic Gymnastics World Championships,qual,CRO,HB,13.2,Tin Srbic
m,2022 Cottbus World Cup,final,CRO,HB,14.333,Tin Srbic
m,2022 Cottbus World Cup,qual,CRO,HB,14.066,Tin Srbic
m,2022 Doha World Cup,qual,CRO,HB,14.1,Tin Srbic
m,2022 Osijek World Challenge Cup,qual,CRO,HB,14.35,Tin Srbic
m,2022 Osijek World Challenge Cup,final,CRO,HB,14.3,Tin Srbic
m,2022 Paris World Challenge Cup,qual,CRO,HB,13.9,Tin Srbic
m,2022 Paris World Challenge Cup,final,CRO,HB,14.05,Tin Srbic
m,2022 Senior European Championships,qual,CRO,HB,13.466,Tin Srbic
m,2023 52nd FIG Artistic Gymnastics World Championships,final,CRO,HB,14.7,Tin Srbic
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,CRO,HB,14.433,Tin Srbic
m,2023 Baku World Cup,final,CRO,HB,13.666,Tin Srbic
m,2023 Baku World Cup,qual,CRO,HB,13.933,Tin Srbic
m,2023 Cottbus World Cup,qual,CRO,HB,12.766,Tin Srbic
m,2023 Doha World Cup,final,CRO,HB,14.3,Tin Srbic
m,2023 Doha World Cup,qual,CRO,HB,14.0,Tin Srbic
m,2023 Osijek World Challenge Cup,final,CRO,HB,14.166,Tin Srbic
m,2023 Osijek World Challenge Cup,qual,CRO,HB,13.95,Tin Srbic
m,2023 Senior European Championships,final,CRO,HB,14.233,Tin Srbic
m,2023 Senior European Championships,qual,CRO,HB,13.966,Tin Srbic
w,2023 Senior European Championships,qual,SWE,BB,9.5,Maya Staahl
w,2023 Senior European Championships,qual,SWE,FX,11.7,Maya Staahl
w,2022 Koper World Challenge Cup,qual,GBR,BB,11.4,Ruby Stacey
w,2022 Koper World Challenge Cup,qual,GBR,UB,13.0,Ruby Stacey
w,2022 Koper World Challenge Cup,final,GBR,UB,13.35,Ruby Stacey
w,2022 Mersin World Challenge Cup,qual,GBR,BB,9.7,Ruby Stacey
w,2022 Mersin World Challenge Cup,final,GBR,FX,12.3,Ruby Stacey
w,2022 Mersin World Challenge Cup,qual,GBR,FX,11.5,Ruby Stacey
w,2022 Mersin World Challenge Cup,qual,GBR,UB,11.95,Ruby Stacey
w,2023 British Gymnastics Championships,qual,GBR,UB,12.25,Ruby Stacey
w,2023 British Gymnastics Championships,qual,GBR,VT,13.1,Ruby Stacey
w,2023 Doha World Cup,qual,GBR,BB,12.3,Ruby Stacey
w,2023 Doha World Cup,final,GBR,FX,12.233,Ruby Stacey
w,2023 Doha World Cup,qual,GBR,FX,12.366,Ruby Stacey
w,2023 Doha World Cup,qual,GBR,UB,10.733,Ruby Stacey
w,2023 Doha World Cup,final,GBR,VT,12.166,Ruby Stacey
w,2023 Doha World Cup,qual,GBR,VT,13.133,Ruby Stacey
w,2023 Doha World Cup,final,GBR,VT,12.0,Ruby Stacey
w,2023 Doha World Cup,qual,GBR,VT,12.033,Ruby Stacey
w,2022 Baku World Cup,qual,ROU,BB,13.133,Ioana Stanciulescu
w,2022 Baku World Cup,final,ROU,BB,12.033,Ioana Stanciulescu
w,2022 Baku World Cup,qual,ROU,FX,11.433,Ioana Stanciulescu
w,2022 Baku World Cup,final,ROU,UB,12.166,Ioana Stanciulescu
w,2022 Baku World Cup,qual,ROU,UB,13.266,Ioana Stanciulescu
w,2022 Baku World Cup,final,ROU,VT,12.966,Ioana Stanciulescu
w,2022 Baku World Cup,qual,ROU,VT,12.966,Ioana Stanciulescu
w,2022 Baku World Cup,final,ROU,VT,12.433,Ioana Stanciulescu
w,2022 Baku World Cup,qual,ROU,VT,12.566,Ioana Stanciulescu
w,2022 Varna World Challenge Cup,qual,ROU,BB,12.95,Ioana Stanciulescu
w,2022 Varna World Challenge Cup,final,ROU,BB,12.2,Ioana Stanciulescu
w,2022 Varna World Challenge Cup,qual,ROU,UB,13.25,Ioana Stanciulescu
w,2022 Varna World Challenge Cup,final,ROU,UB,12.9,Ioana Stanciulescu
m,2023 British Gymnastics Championships,final,GBR,PH,12.9,Jack Stanley
m,2023 British Gymnastics Championships,qual,GBR,PH,12.9,Jack Stanley
m,2022 Baku World Cup,final,IRL,FX,13.7,Adam Steele
m,2022 Baku World Cup,qual,IRL,FX,13.933,Adam Steele
m,2022 Baku World Cup,qual,IRL,PH,12.766,Adam Steele
m,2022 Cairo World Cup,final,IRL,FX,13.933,Adam Steele
m,2022 Cairo World Cup,qual,IRL,FX,13.6,Adam Steele
m,2022 Cairo World Cup,qual,IRL,PH,12.3,Adam Steele
m,2022 Doha World Cup,qual,IRL,FX,13.966,Adam Steele
m,2022 Doha World Cup,final,IRL,FX,12.766,Adam Steele
m,2022 Doha World Cup,qual,IRL,PH,12.966,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,FX,10.766,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,HB,12.733,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,PB,12.166,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,PH,12.1,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,SR,12.366,Adam Steele
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,IRL,VT,14.366,Adam Steele
m,2023 Cottbus World Cup,qual,IRL,PH,13.766,Adam Steele
m,2023 Doha World Cup,qual,IRL,PH,13.466,Adam Steele
m,2023 Senior European Championships,qual,IRL,FX,13.0,Adam Steele
m,2023 Senior European Championships,qual,IRL,HB,12.4,Adam Steele
m,2023 Senior European Championships,qual,IRL,PB,12.4,Adam Steele
m,2023 Senior European Championships,qual,IRL,PH,13.433,Adam Steele
m,2023 Senior European Championships,qual,IRL,SR,12.0,Adam Steele
m,2023 Senior European Championships,qual,IRL,VT,13.7,Adam Steele
w,2023 Osijek World Challenge Cup,qual,SRB,BB,4.8,Tara Stefanovic
w,2023 Osijek World Challenge Cup,qual,SRB,FX,9.8,Tara Stefanovic
w,2023 Osijek World Challenge Cup,qual,SRB,VT,12.3,Tara Stefanovic
w,2023 Osijek World Challenge Cup,qual,SRB,VT,11.966,Tara Stefanovic
w,2023 Varna World Challenge Cup,qual,SRB,BB,4.966,Tara Stefanovic
w,2023 Varna World Challenge Cup,qual,SRB,FX,10.233,Tara Stefanovic
w,2023 Varna World Challenge Cup,qual,SRB,VT,12.233,Tara Stefanovic
w,2023 Varna World Challenge Cup,qual,SRB,VT,11.933,Tara Stefanovic
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,UKR,FX,13.233,Radomyr Stelmakh
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,UKR,HB,10.933,Radomyr Stelmakh
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,UKR,PB,13.5,Radomyr Stelmakh
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,UKR,PH,13.8,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,final,UKR,FX,13.533,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,qual,UKR,FX,13.95,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,qual,UKR,HB,10.55,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,qual,UKR,PB,13.3,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,final,UKR,PH,13.066,Radomyr Stelmakh
m,2023 Osijek World Challenge Cup,qual,UKR,PH,14.2,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,FX,12.466,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,HB,13.233,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,PB,12.5,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,PH,12.8,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,SR,13.0,Radomyr Stelmakh
m,2023 Senior European Championships,qual,UKR,VT,13.066,Radomyr Stelmakh
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,FX,12.666,Marcus Stenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,HB,12.6,Marcus Stenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,PB,12.566,Marcus Stenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,PH,10.2,Marcus Stenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,SR,13.2,Marcus Stenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,VT,13.5,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,FX,12.533,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,HB,12.433,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,PB,12.9,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,PH,11.966,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,SR,12.8,Marcus Stenberg
m,2023 Senior European Championships,qual,SWE,VT,13.2,Marcus Stenberg
m,2022 Paris World Challenge Cup,qual,NOR,HB,10.7,Nore Stene
m,2022 Paris World Challenge Cup,qual,NOR,PB,11.2,Nore Stene
m,2022 Paris World Challenge Cup,qual,NOR,PH,9.8,Nore Stene
m,2023 Cottbus World Cup,qual,NOR,FX,11.766,Nore Stene
m,2023 Cottbus World Cup,qual,NOR,PB,11.333,Nore Stene
m,2023 Cottbus World Cup,qual,NOR,PH,10.933,Nore Stene
m,2023 Senior European Championships,qual,NOR,FX,12.933,Nore Stene
m,2023 Senior European Championships,qual,NOR,HB,9.666,Nore Stene
m,2023 Senior European Championships,qual,NOR,VT,13.666,Nore Stene
m,2023 Senior European Championships,qual,NOR,VT,12.833,Nore Stene
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,CAN,FX,12.733,Ava Stewart
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,CAN,UB,12.8,Ava Stewart
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,CAN,VT,13.466,Ava Stewart
w,2023 Cairo World Cup,qual,CAN,BB,10.166,Ava Stewart
w,2023 Cairo World Cup,qual,CAN,FX,12.1,Ava Stewart
w,2023 Cairo World Cup,final,CAN,UB,12.933,Ava Stewart
w,2023 Cairo World Cup,qual,CAN,UB,13.033,Ava Stewart
w,2023 Cairo World Cup,qual,CAN,VT,13.3,Ava Stewart
w,2023 Cairo World Cup,qual,CAN,VT,11.0,Ava Stewart
w,EnBW DTB Pokal Team Challenge 2023,qual,CAN,UB,12.4,Ava Stewart
w,EnBW DTB Pokal Team Challenge 2023,qual,CAN,VT,13.35,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,AAfinal,CAN,BB,13.266,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,final,CAN,BB,13.9,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,qual,CAN,BB,13.666,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,AAfinal,CAN,FX,12.466,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,qual,CAN,FX,12.466,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,AAfinal,CAN,UB,13.433,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,final,CAN,UB,13.1,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,qual,CAN,UB,12.4,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,AAfinal,CAN,VT,13.333,Ava Stewart
w,SANTIAGO 2023 XIX Pan American Games,qual,CAN,VT,13.3,Ava Stewart
w,2022 Koper World Challenge Cup,qual,GBR,BB,10.9,Poppy Stickler
w,2022 Koper World Challenge Cup,final,GBR,FX,12.75,Poppy Stickler
w,2022 Koper World Challenge Cup,qual,GBR,FX,13.0,Poppy Stickler
w,2022 Koper World Challenge Cup,qual,GBR,UB,12.45,Poppy Stickler
w,2022 Paris World Challenge Cup,qual,GBR,BB,12.35,Poppy Stickler
w,2022 Paris World Challenge Cup,qual,GBR,FX,12.6,Poppy Stickler
w,2022 Paris World Challenge Cup,final,GBR,FX,12.65,Poppy Stickler
w,2022 Paris World Challenge Cup,qual,GBR,UB,10.55,Poppy Stickler
w,2022 Paris World Challenge Cup,qual,GBR,VT,12.75,Poppy Stickler
w,2022 Paris World Challenge Cup,qual,GBR,VT,10.25,Poppy Stickler
w,2023 Osijek World Challenge Cup,qual,GBR,BB,12.633,Poppy Stickler
w,2023 Osijek World Challenge Cup,final,GBR,BB,12.6,Poppy Stickler
w,2023 Osijek World Challenge Cup,qual,GBR,FX,11.9,Poppy Stickler
w,2023 Osijek World Challenge Cup,final,GBR,UB,11.033,Poppy Stickler
w,2023 Osijek World Challenge Cup,qual,GBR,UB,13.233,Poppy Stickler
w,2023 Osijek World Challenge Cup,final,GBR,VT,13.166,Poppy Stickler
w,2023 Osijek World Challenge Cup,qual,GBR,VT,13.0,Poppy Stickler
w,2023 Osijek World Challenge Cup,final,GBR,VT,12.8,Poppy Stickler
w,2023 Osijek World Challenge Cup,qual,GBR,VT,12.566,Poppy Stickler
w,2022 British Gymnastics Championships,qual,GBR,BB,11.7,Poppy Grace Stickler
w,2022 British Gymnastics Championships,final,GBR,FX,13.4,Poppy Grace Stickler
w,2022 British Gymnastics Championships,qual,GBR,FX,12.75,Poppy Grace Stickler
w,2022 British Gymnastics Championships,qual,GBR,UB,11.55,Poppy Grace Stickler
w,2022 British Gymnastics Championships,qual,GBR,VT,13.0,Poppy Grace Stickler
w,2023 British Gymnastics Championships,final,GBR,BB,12.35,Poppy Grace Stickler
w,2023 British Gymnastics Championships,qual,GBR,BB,12.65,Poppy Grace Stickler
w,2023 British Gymnastics Championships,final,GBR,FX,13.75,Poppy Grace Stickler
w,2023 British Gymnastics Championships,qual,GBR,FX,13.4,Poppy Grace Stickler
w,2023 British Gymnastics Championships,qual,GBR,UB,11.85,Poppy Grace Stickler
w,2023 British Gymnastics Championships,qual,GBR,VT,13.15,Poppy Grace Stickler
w,2023 Cottbus World Cup,qual,GBR,BB,11.566,Poppy Grace Stickler
w,2023 Cottbus World Cup,final,GBR,FX,12.5,Poppy Grace Stickler
w,2023 Cottbus World Cup,qual,GBR,FX,13.066,Poppy Grace Stickler
w,2023 Cottbus World Cup,qual,GBR,UB,9.766,Poppy Grace Stickler
w,2023 Cottbus World Cup,qual,GBR,VT,13.366,Poppy Grace Stickler
w,2023 Cottbus World Cup,qual,GBR,VT,10.9,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,WAL,BB,12.15,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,qual,WAL,BB,12.45,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,WAL,FX,12.5,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,final,WAL,FX,12.566,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,qual,WAL,FX,12.7,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,WAL,UB,12.7,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,qual,WAL,UB,11.25,Poppy Grace Stickler
w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,WAL,VT,12.85,Poppy Grace Stickler
m,BIRMINGHAM 2022 Commonwealth Games,AAqual,WAL,VT,13.0,Poppy Grace Stickler
m,2022 Paris World Challenge Cup,qual,NZL,FX,13.0,Daniel Stoddart
m,2022 Paris World Challenge Cup,qual,NZL,HB,11.8,Daniel Stoddart
m,2022 Paris World Challenge Cup,qual,NZL,SR,12.2,Daniel Stoddart
m,2022 Paris World Challenge Cup,qual,NZL,VT,13.5,Daniel Stoddart
m,2022 Paris World Challenge Cup,qual,NZL,VT,13.2,Daniel Stoddart
m,2022 Szombathely World Challenge Cup,qual,NZL,FX,12.6,Daniel Stoddart
m,2022 Szombathely World Challenge Cup,qual,NZL,HB,12.5,Daniel Stoddart
m,2022 Szombathely World Challenge Cup,qual,NZL,SR,12.4,Daniel Stoddart
m,2022 Szombathely World Challenge Cup,qual,NZL,VT,12.9,Daniel Stoddart
m,2022 Szombathely World Challenge Cup,qual,NZL,VT,13.1,Daniel Stoddart
m,Oceania Continental Championships 2023,AAfinal,NZL,PB,12.7,Daniel Stoddart
m,Oceania Continental Championships 2023,AAfinal,NZL,SR,12.933,Daniel Stoddart
w,2023 Osijek World Challenge Cup,qual,BUL,BB,12.133,Nikol Stoimenova
w,2023 Osijek World Challenge Cup,qual,BUL,UB,10.333,Nikol Stoimenova
w,2023 Osijek World Challenge Cup,qual,BUL,VT,10.4,Nikol Stoimenova
w,2023 Senior European Championships,qual,BUL,BB,11.266,Nikol Stoimenova
w,2023 Senior European Championships,qual,BUL,FX,10.933,Nikol Stoimenova
w,2023 Senior European Championships,qual,BUL,UB,10.233,Nikol Stoimenova
w,2023 Senior European Championships,qual,BUL,VT,11.8,Nikol Stoimenova
w,2023 Varna World Challenge Cup,final,BUL,BB,10.566,Nikol Stoimenova
w,2023 Varna World Challenge Cup,qual,BUL,BB,12.233,Nikol Stoimenova
w,2023 Varna World Challenge Cup,qual,BUL,FX,11.2,Nikol Stoimenova
w,2023 Varna World Challenge Cup,qual,BUL,UB,10.3,Nikol Stoimenova
w,2023 Varna World Challenge Cup,qual,BUL,VT,11.666000000000002,Nikol Stoimenova
w,2022 British Gymnastics Championships,qual,GBR,BB,8.7,Elisha Stott
w,2022 British Gymnastics Championships,qual,GBR,FX,10.6,Elisha Stott
w,2022 British Gymnastics Championships,qual,GBR,UB,8.75,Elisha Stott
w,2022 British Gymnastics Championships,qual,GBR,VT,10.6,Elisha Stott
m,2022 Doha World Cup,qual,RUS,FX,12.7,Ivan Stretovich
m,2022 Doha World Cup,qual,RUS,HB,11.133,Ivan Stretovich
m,2023 Core Hydration Classic,AAfinal,USA,FX,12.65,Brendan Strom
m,2023 Core Hydration Classic,AAfinal,USA,HB,11.05,Brendan Strom
m,2023 Core Hydration Classic,AAfinal,USA,PB,13.6,Brendan Strom
m,2023 Core Hydration Classic,AAfinal,USA,PH,10.85,Brendan Strom
m,2023 Core Hydration Classic,AAfinal,USA,SR,10.15,Brendan Strom
m,2023 Core Hydration Classic,AAfinal,USA,VT,13.7,Brendan Strom
m,2023 10th Senior Artistic Gymnastics Asian Championships,final,CHN,FX,14.333,Weide Su
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,CHN,FX,14.766,Weide Su
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,CHN,HB,14.8,Weide Su
m,2023 10th Senior Artistic Gymnastics Asian Championships,final,CHN,HB,11.866,Weide Su
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,CHN,PH,14.0,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,CHN,FX,14.2,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,CHN,FX,14.1,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,final,CHN,HB,14.5,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,CHN,HB,14.3,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,CHN,HB,11.166,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,CHN,PH,10.9,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,CHN,VT,14.7,Weide Su
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,CHN,VT,14.266,Weide Su
m,2023 FISU World University Games,qual,CHN,FX,13.2,Weide Su
m,2023 FISU World University Games,qual,CHN,HB,13.866,Weide Su
m,2023 FISU World University Games,qual,CHN,VT,14.6,Weide Su
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,FX,10.933,Muhammad Syakir Aiman Subri
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,HB,11.133,Muhammad Syakir Aiman Subri
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,PH,9.733,Muhammad Syakir Aiman Subri
m,2023 Central American and Caribbean Games,qual,PAN,FX,12.4,Sebastian Sue
m,2023 Central American and Caribbean Games,qual,PAN,PB,10.55,Sebastian Sue
m,2023 Central American and Caribbean Games,qual,PAN,PH,10.7,Sebastian Sue
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,FX,10.767,Sebastián Andrés Sue domínguez
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,HB,9.667,Sebastián Andrés Sue domínguez
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,PB,7.667,Sebastián Andrés Sue domínguez
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,PH,6.533,Sebastián Andrés Sue domínguez
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,SR,3.767,Sebastián Andrés Sue domínguez
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PAN,VT,11.133,Sebastián Andrés Sue domínguez
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,JPN,HB,13.866,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,final,JPN,PB,15.0,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,JPN,PB,15.166,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,JPN,PB,14.833,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,JPN,PH,13.333,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,JPN,SR,13.766,Kaito Sugimoto
m,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,JPN,SR,13.7,Kaito Sugimoto
m,2023 FISU World University Games,final,JPN,HB,14.233,Kaito Sugimoto
m,2023 FISU World University Games,qual,JPN,HB,14.1,Kaito Sugimoto
m,2023 FISU World University Games,final,JPN,PB,14.9,Kaito Sugimoto
m,2023 FISU World University Games,qual,JPN,PB,14.866,Kaito Sugimoto
m,2023 FISU World University Games,qual,JPN,PH,12.333,Kaito Sugimoto
m,2023 FISU World University Games,qual,JPN,SR,14.1,Kaito Sugimoto
m,2023 Doha World Cup,final,JPN,FX,13.833,Takaaki Sugino
m,2023 Doha World Cup,qual,JPN,FX,13.566,Takaaki Sugino
m,2023 Doha World Cup,qual,JPN,HB,11.633,Takaaki Sugino
m,2023 Doha World Cup,final,JPN,PH,14.833,Takaaki Sugino
m,2023 Doha World Cup,qual,JPN,PH,14.6,Takaaki Sugino
w,2022 Mersin World Challenge Cup,qual,CRO,UB,12.7,Sara Sulekic
w,2022 Mersin World Challenge Cup,final,CRO,UB,12.85,Sara Sulekic
w,2022 Paris World Challenge Cup,qual,CRO,UB,12.05,Sara Sulekic
w,2022 Senior European Championships,qual,CRO,BB,9.8,Sara Sulekic
w,2022 Senior European Championships,qual,CRO,FX,11.433,Sara Sulekic
w,2022 Senior European Championships,qual,CRO,UB,10.4,Sara Sulekic
w,2022 Senior European Championships,qual,CRO,VT,11.833,Sara Sulekic
w,2022 Szombathely World Challenge Cup,final,CRO,UB,12.566,Sara Sulekic
w,2022 Szombathely World Challenge Cup,qual,CRO,UB,12.5,Sara Sulekic
w,2023 Osijek World Challenge Cup,qual,CRO,UB,12.466,Sara Sulekic
w,2023 Senior European Championships,qual,CRO,BB,9.166,Sara Sulekic
w,2023 Senior European Championships,qual,CRO,FX,11.633,Sara Sulekic
w,2023 Senior European Championships,qual,CRO,UB,12.366,Sara Sulekic
w,2023 Senior European Championships,qual,CRO,VT,11.233,Sara Sulekic
w,2023 Varna World Challenge Cup,qual,CRO,UB,8.9,Sara Sulekic
w,2022 Winter Cup,AAfinal,USA,BB,13.5,Ashlee Sullivan
w,2022 Winter Cup,AAfinal,USA,FX,12.85,Ashlee Sullivan
w,2022 Winter Cup,AAfinal,USA,UB,12.6,Ashlee Sullivan
w,2022 Winter Cup,AAfinal,USA,VT,13.9,Ashlee Sullivan
w,2023 U.S. Championships,qual,USA,BB,12.2,Ashlee Sullivan
w,2023 U.S. Championships,final,USA,BB,12.85,Ashlee Sullivan
w,2023 U.S. Championships,qual,USA,FX,13.1,Ashlee Sullivan
w,2023 U.S. Championships,final,USA,FX,13.35,Ashlee Sullivan
w,2023 U.S. Championships,qual,USA,UB,12.95,Ashlee Sullivan
w,2023 U.S. Championships,final,USA,UB,9.95,Ashlee Sullivan
w,2023 U.S. Championships,qual,USA,VT,13.2,Ashlee Sullivan
w,2023 U.S. Championships,final,USA,VT,13.4,Ashlee Sullivan
w,2023 Winter Cup,AAfinal,USA,BB,13.2,Ashlee Sullivan
w,2023 Winter Cup,AAfinal,USA,FX,13.35,Ashlee Sullivan
w,2023 Winter Cup,AAfinal,USA,UB,12.6,Ashlee Sullivan
w,2023 Winter Cup,AAfinal,USA,VT,13.6,Ashlee Sullivan
w,EnBW DTB Pokal Team Challenge 2023,final,USA,BB,12.4,Ashlee Sullivan
w,EnBW DTB Pokal Team Challenge 2023,qual,USA,BB,13.8,Ashlee Sullivan
w,EnBW DTB Pokal Team Challenge 2023,qual,USA,FX,12.65,Ashlee Sullivan
w,EnBW DTB Pokal Team Challenge 2023,qual,USA,UB,12.55,Ashlee Sullivan
w,EnBW DTB Pokal Team Challenge 2023,qual,USA,VT,13.1,Ashlee Sullivan
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,USA,BB,13.967,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,BB,13.767,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,USA,FX,13.7,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,FX,13.567,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,UB,12.633,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,USA,VT,14.233,Tiana Sumanasekera
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,VT,13.933,Tiana Sumanasekera
w,2023 Core Hydration Classic,AAfinal,USA,BB,13.5,Tiana Sumanasekera
w,2023 Core Hydration Classic,AAfinal,USA,FX,12.9,Tiana Sumanasekera
w,2023 Core Hydration Classic,AAfinal,USA,UB,11.55,Tiana Sumanasekera
w,2023 Core Hydration Classic,AAfinal,USA,VT,14.15,Tiana Sumanasekera
w,2023 U.S. Championships,qual,USA,BB,13.85,Tiana Sumanasekera
w,2023 U.S. Championships,final,USA,BB,13.3,Tiana Sumanasekera
w,2023 U.S. Championships,qual,USA,FX,13.15,Tiana Sumanasekera
w,2023 U.S. Championships,final,USA,FX,12.95,Tiana Sumanasekera
